latitude,longitude,Address,Hospital Type,Services Empanelled
9.5883886,77.9619294,"Govt hospital,Sattur,Virudhunagar DC., Virudunagar, VIRUDHUNAGAR, TAMIL NADU",Public,BLANK
9.640128,77.6354902,"Govt hospital,Watrap,Virudhunagar DC., Virudunagar, VIRUDHUNAGAR, TAMIL NADU",Public,BLANK
43.654338,-70.273542,"MMC Cardiothoracic Unit2,Chennai,TN., Chennai, CHENNAI, TAMIL NADU",Public,BLANK
43.654338,-70.273542,"MMC Cardiothoracic Unit3,Chennai,TN., Chennai, CHENNAI, TAMIL NADU",Public,BLANK
13.0799717,80.2722928,"MMC Cardiothoracic Unit5,Chennai,TN., Chennai, CHENNAI, TAMIL NADU",Public,BLANK
12.8453789,79.1365073,"Government Hospital,Pernambut,Vellore TN., Vellore, VELLORE, TAMIL NADU",Public,BLANK
9.735616,77.787647,"Govt Hospital Peraiyur, Madurai TN., Madurai, MADURAI, TAMIL NADU",Public,BLANK
10.7762024,79.1263984,"Thanjavur College Hospital Vascular, Thanjavur TN., Thanjavur, THANJAVUR, TAMIL NADU",Public,BLANK
12.8451821,79.1370598,"Government Hospital,Pernambut, OG Vellore DC., PenambutVellore, VELLORE, TAMIL NADU",Public,BLANK
11.1425795,79.0697401,"Govt.Head Quarters Hospital, Ariyalur DC., Ariyalur, Ariyalur, TAMIL NADU",Public,BLANK
10.7976359,78.6793029,"K.A.P.V Govt. Medical College MAS, Trichy TN., Tiruchirappalli, TIRUCHIRAPPALLI, TAMIL NADU",Public,BLANK
8.7255614,77.7303737,"Tirunelveli MC. Surgical Oncology, Tirunelveli TN., Tirunelveli, TIRUNELVELI, TAMIL NADU",Public,BLANK
13.0826345,80.2424193,"KGH, ORTHO, Chennai TN., Chennai, CHENNAI, TAMIL NADU",Public,BLANK
8.3746433,77.2949697,"Kanyakumari Med Colge Hosp Krsnaa, Kanyakumari DC., Kanyakumari, KANNIYAKUMARI, TAMIL NADU",Public,BLANK
12.8329933,79.7102775,"Govt Hospital, Sriperumbudur OG, Kancheepuram DC., Kancheepuram, KANCHIPURAM, TAMIL NADU",Public,BLANK
13.028631,80.235238,"ICH Cardiology, Chennai DC., Chennai, CHENNAI, TAMIL NADU",Public,BLANK
9.9269839,78.1317569,"Govt. Rajaji Hospital. Neonatology, Madurai TN., Madurai, MADURAI, TAMIL NADU",Public,BLANK
12.2742863,79.0790996,"Govt.Medical College Nephrology,Tiruvannamalai TN., Tiruvannamalai, TIRUVANNAMALAI, TAMIL NADU",Public,BLANK
9.837296,78.48585,"Sivagangai Med Colge Hosp Krsnaa, Sivagangai DC., Sivagangai, SIVAGANGA, TAMIL NADU",Public,BLANK
13.1062709,80.2866738,"Govt. Stanley Medical College, Dental, Chennai TN., Chennai, CHENNAI, TAMIL NADU",Public,BLANK
10.0061925,77.5536939,"Theni Govt. Medical College, Nephrology, Theni TN., Theni, THENI, TAMIL NADU",Public,BLANK
13.0599139,80.252384,"IOG Govt. Endocrinology, Chennai TN., Chennai, CHENNAI, TAMIL NADU",Public,BLANK
10.7585816,79.1044978,"Govt Hospital Peravurani,Thanjavur,TN., Thanjavur, THANJAVUR, TAMIL NADU",Public,BLANK
13.1276504,79.9109781,"Govt. Hospital, Poonamallee, Tiruvallur TN., Thiruvallur, THIRUVALLUR, TAMIL NADU",Public,BLANK
9.5883886,77.9619294,"Govt. Hospital, Thiruthangal, Virudhunagar TN., Virudunagar, VIRUDHUNAGAR, TAMIL NADU",Public,BLANK
9.5883886,77.9619294,"Govt Hospital Kallamanayakanpati, Virudhunagar TN., Virudunagar, VIRUDHUNAGAR, TAMIL NADU",Public,BLANK
9.4159,78.365963,"Govt Hospital Parthibanur,OG Ramanathapuram DC., Ramanathapuram, RAMANATHAPURAM, TAMIL NADU",Public,BLANK
9.3636382,78.831878,"Govt Hospital Uchipuli,OG Ramanathapuram DC., Ramanathapuram, RAMANATHAPURAM, TAMIL NADU",Public,BLANK
9.3636382,78.831878,"Govt Hospital Sayalkudi,OG Ramanathapuram DC., Ramanathapuram, RAMANATHAPURAM, TAMIL NADU",Public,BLANK
13.0701638,80.2745838,"Govt.Super Speciality Cardio,Omandur Chennai DC., Chennai, CHENNAI, TAMIL NADU",Public,BLANK
36.1400521,-86.8027233,"Tiruvarur MC. Radiation Onco, Tiruvarur TN., Tiruvarur, THIRUVARUR, TAMIL NADU",Public,BLANK
11.339507,77.717884,"Govt. Hospital,Anthiyur, Erode TN., Erode, ERODE, TAMIL NADU",Public,BLANK
11.339507,77.717884,"Govt. Hospital,Sathyamangalam, Erode TN., Erode, ERODE, TAMIL NADU",Public,BLANK
11.2824809,77.5661426,"Govt. Hospital,Perundurai, Erode TN., Erode, ERODE, TAMIL NADU",Public,BLANK
13.1275554,79.9104178,"Govt. Hospital, Avadi, Tiruvallur TN., Thiruvallur, THIRUVALLUR, TAMIL NADU",Public,BLANK
13.1276504,79.9109781,"Govt. Hospital, Madhavaram, Tiruvallur TN., Thiruvallur, THIRUVALLUR, TAMIL NADU",Public,BLANK
11.490334,79.757068,"Govt Hospital Parangipetai,Cuddalore TN., Cuddalore, CUDDALORE, TAMIL NADU",Public,BLANK
10.7723989,79.8436261,"Govt Hospital Karuppampulam,Nagapattinam TN., Nagapattinam, NAGAPATTINAM, TAMIL NADU",Public,BLANK
10.3805236,78.8167936,"Govt Hospital Gandarvakottai,Pudukottai TN., Pudukkottai, PUDUKKOTTAI, TAMIL NADU",Public,BLANK
10.3793959,78.8230419,"Govt Hospital Annavasal,Pudukottai TN., Pudukkottai, PUDUKKOTTAI, TAMIL NADU",Public,BLANK
8.7056586,77.7099047,"Govt Hospital Nanguneri,Tirunelveli TN., Tirunelveli, TIRUNELVELI, TAMIL NADU",Public,BLANK
8.7120161,77.751426,"Govt Hospital Vallioor,Tirunelveli TN., Tirunelveli, TIRUNELVELI, TAMIL NADU",Public,BLANK
8.2685067,77.6864719,"Govt Hospital Radhapuram,Tirunelveli TN., Tirunelveli, TIRUNELVELI, TAMIL NADU",Public,BLANK
8.7117515,77.7508167,"Govt Hospital Auikudi,Tirunelveli TN., Tirunelveli, TIRUNELVELI, TAMIL NADU",Public,BLANK
8.8666801,77.4915272,"Govt Hospital Alangulam,Tirunelveli TN., Tirunelveli, TIRUNELVELI, TAMIL NADU",Public,BLANK
8.7056586,77.7099047,"Govt Hospital Sengkottai,Tirunelveli TN., Tirunelveli, TIRUNELVELI, TAMIL NADU",Public,BLANK
8.7056586,77.7099047,"Govt Hospital Puliangudi,Tirunelveli TN., Tirunelveli, TIRUNELVELI, TAMIL NADU",Public,BLANK
8.7120161,77.751426,"Govt Hospital Koodankulam,Tirunelveli TN., Tirunelveli, TIRUNELVELI, TAMIL NADU",Public,BLANK
8.5084496,77.5741582,"Govt Hospital Kalakad,Tirunelveli TN., Tirunelveli, TIRUNELVELI, TAMIL NADU",Public,BLANK
8.7056586,77.7099047,"Govt Hospital Cheranmahadevi,Tirunelveli TN., Tirunelveli, TIRUNELVELI, TAMIL NADU",Public,BLANK
8.7056586,77.7099047,"Govt Hospital Melapalayam,Tirunelveli TN., Tirunelveli, TIRUNELVELI, TAMIL NADU",Public,BLANK
8.7056586,77.7099047,"Govt Hospital Kadayanallur,Tirunelveli TN., Tirunelveli, TIRUNELVELI, TAMIL NADU",Public,BLANK
10.8116373,78.6775735,"Govt Hospital Thottiyam,Trichy TN., Tiruchirappalli, TIRUCHIRAPPALLI, TAMIL NADU",Public,BLANK
10.802068,78.691193,"Govt Hospital Thuraiyur,Trichy TN., Tiruchirappalli, TIRUCHIRAPPALLI, TAMIL NADU",Public,BLANK
8.79874,78.1356289,"Govt Hospital Vilathikulam,Tuticorin TN., Thoothukudi, TUTICORIN, TAMIL NADU",Public,BLANK
8.79874,78.1356289,"Govt Hospital Kalankudiyirrupu,Tuticorin TN., Thoothukudi, TUTICORIN, TAMIL NADU",Public,BLANK
8.4430721,77.9094762,"Govt Hospital Sathankulam,Tuticorin TN., Thoothukudi, TUTICORIN, TAMIL NADU",Public,BLANK
8.9100045,78.0213759,"Govt Hospital Ottapidaram,Tuticorin TN., Thoothukudi, TUTICORIN, TAMIL NADU",Public,BLANK
8.79874,78.1356289,"Govt Hospital Kayalpattanam,Tuticorin TN., Thoothukudi, TUTICORIN, TAMIL NADU",Public,BLANK
9.9269839,78.1317569,"Govt Hospital Vadipatti,Madurai TN., Madurai, MADURAI, TAMIL NADU",Public,BLANK
10.0168751,77.3524665,"Govt Hospital Bodinayakkanur, Theni TN., Theni, THENI, TAMIL NADU",Public,BLANK
13.1275554,79.9104178,"Govt Hospital Thiruvotriyur, Thiruvallur TN., Thiruvallur, THIRUVALLUR, TAMIL NADU",Public,BLANK
13.0812682,80.2766453,"KGH Govt General Medicine, Chennai TN., Chennai, CHENNAI, TAMIL NADU",Public,BLANK
13.0698555,80.2615287,"KGH Govt Ophthalmology, Chennai TN., Chennai, CHENNAI, TAMIL NADU",Public,BLANK
10.999764,76.995372,"Govt CMC Surgical Gastro Entrology,Coimbatore TN., Coimbatore, COIMBATORE, TAMIL NADU",Public,BLANK
13.0734891,80.2569311,"ICH Govt Autism, Chennai TN., Chennai, CHENNAI, TAMIL NADU",Public,BLANK
13.0701638,80.2745838,"Govt.Super Speciality Neu Med,Omandur Chennai DC., Chennai, CHENNAI, TAMIL NADU",Public,BLANK
10.0061925,77.5536939,"Theni Govt. MC. Nephrology, Theni TN., Theni, THENI, TAMIL NADU",Public,BLANK
13.018141,80.272552,"KGH, Dermetology, Chennai TN., Chennai, CHENNAI, TAMIL NADU",Public,BLANK
9.9269839,78.1317569,"Govt. Rajaji Hospital. Anaesthesiology,Madurai TN., Madurai, MADURAI, TAMIL NADU",Public,BLANK
8.7155448,77.7501576,"Tirunelveli MC. Dental, Tirunelveli TN., Tirunelveli, TIRUNELVELI, TAMIL NADU",Public,BLANK
13.0673164,80.2751216,"Govt. Omandhurar Medi Coll Gen Medi Chennai TN., Chennai, CHENNAI, TAMIL NADU",Public,BLANK
13.0814208,80.277045,"Govt. Omandhurar Medi Coll Gen Surg Chennai TN., Chennai, CHENNAI, TAMIL NADU",Public,BLANK
13.0673164,80.2751216,"Govt. Omandhurar Medi Coll Orthopedics Chennai TN., Chennai, CHENNAI, TAMIL NADU",Public,BLANK
13.0698555,80.2615287,"Govt. Omandhurar Medi Coll Ophthal Chennai TN., Chennai, CHENNAI, TAMIL NADU",Public,BLANK
13.0673164,80.2751216,"Govt. Omandhurar Medi Coll ENT Chennai TN., Chennai, CHENNAI, TAMIL NADU",Public,BLANK
13.0673164,80.2751216,"Govt. Omandhurar Medi Coll Psychiatry Chennai TN., Chennai, CHENNAI, TAMIL NADU",Public,BLANK
9.8782607,78.066143,"Govt Hospital Tiruparankundram,Madurai TN., Madurai, MADURAI, TAMIL NADU",Public,BLANK
11.0276275,78.0645481,"Govt Hospital Manmangalam,Karur TN., Karur, KARUR, TAMIL NADU",Public,BLANK
10.8309534,78.310056,"Govt Hospital Velayuthampalayam,Karur TN., Karur, KARUR, TAMIL NADU",Public,BLANK
11.2824809,77.5661426,"Govt. IRT Perundurai Medical College, Erode TN., Erode, ERODE, TAMIL NADU",Public,BLANK
11.2808275,77.5674944,"Govt. IRT Perundurai Medical College, Erode DC., Erode, ERODE, TAMIL NADU",Public,BLANK
10.9541529,78.096251,"Govt Medical College and Hospital, Karur TN., Karur, KARUR, TAMIL NADU",Public,BLANK
10.3794048,78.8218912,"Govt Pudukottai MCH ENT, Pudukottai TN., Pudukkottai, PUDUKKOTTAI, TAMIL NADU",Public,BLANK
10.373697,78.8182032,"Govt Pudukottai MCH Ophthal, Pudukottai TN., Pudukkottai, PUDUKKOTTAI, TAMIL NADU",Public,BLANK
10.373697,78.8182032,"Govt Pudukottai MCH Paediatrics, Pudukottai TN., Pudukkottai, PUDUKKOTTAI, TAMIL NADU",Public,BLANK
11.5846559,77.8379903,"Govt. Hospital, Idappadi, Salem TN., Salem, SALEM, TAMIL NADU",Public,BLANK
13.0673164,80.2751216,"Govt. Omandhurar Med Coll, Pathology, Chennai DC., Chennai, CHENNAI, TAMIL NADU",Public,BLANK
13.0799717,80.2722928,"Govt. Omandhurar Med Coll, Biochemist, Chennai DC., Chennai, CHENNAI, TAMIL NADU",Public,BLANK
13.0783427,80.2438901,"Govt. Omandhurar Med Coll, Radiology, Chennai DC., Chennai, CHENNAI, TAMIL NADU",Public,BLANK
8.7056586,77.7099047,"Govt Hospital Veerakeralampudur, Tirunelveli TN., Tirunelveli, TIRUNELVELI, TAMIL NADU",Public,BLANK
8.7117515,77.7508167,"Govt Hospital Sivagiri, Tirunelveli TN., Tirunelveli, TIRUNELVELI, TAMIL NADU",Public,BLANK
10.753319,78.8219809,"Govt Hospital Thuvakudi, Trichy TN., Tiruchirappalli, TIRUCHIRAPPALLI, TAMIL NADU",Public,BLANK
10.8116373,78.6775735,"Govt Hospital Omanthur, Trichy TN., Tiruchirappalli, TIRUCHIRAPPALLI, TAMIL NADU",Public,BLANK
10.9151531,78.701116,"Govt Hospital Manachanallur, Trichy TN., Tiruchirappalli, TIRUCHIRAPPALLI, TAMIL NADU",Public,BLANK
10.3743857,78.3855602,"Govt Hospital Thuvarankurichi, Trichy TN., Tiruchirappalli, TIRUCHIRAPPALLI, TAMIL NADU",Public,BLANK
12.2660646,78.5359034,"Govt. Hospital, Uthangarai, Krishnagiri TN., Krishnagiri, KRISHNAGIRI, TAMIL NADU",Public,BLANK
13.1036781,80.2866122,"Govt. KGH, Bio Chemistry, Chennai DC., Chennai, CHENNAI, TAMIL NADU",Public,BLANK
13.0715419,80.2436712,"Govt. KGH, Radiology, Chennai DC., Chennai, CHENNAI, TAMIL NADU",Public,BLANK
10.7586,79.1066,"Thanjavur College Hospital Thoracic,Thanjavur DC., Thanjavur, THANJAVUR, TAMIL NADU",Public,BLANK
9.9280709,78.1294632,"Govt. Rajaji Hospital. Thoracic, Madurai DC., Madurai, MADURAI, TAMIL NADU",Public,BLANK
11.013526,76.940184,"Govt CMC Pulmonology,Coimbatore DC., Coimbatore, COIMBATORE, TAMIL NADU",Public,BLANK
9.837296,78.48585,"Sivagangai MC, Ophthal, Sivagangai TN., Sivagangai, SIVAGANGA, TAMIL NADU",Public,BLANK
12.1226572,78.157512,"Govt DMC Thoracic Medicine, Dharmapuri TN., Dharmapuri, DHARMAPURI, TAMIL NADU",Public,BLANK
10.7723989,79.8436261,"Govt Hospital Karuppampulam,Nagapattinam DC., Nagapattinam, NAGAPATTINAM, TAMIL NADU",Public,BLANK
13.1062709,80.2866738,"Govt.Stanley Medi Col Bronchoscopy, Chennai DC., Chennai, CHENNAI, TAMIL NADU",Public,BLANK
9.5883886,77.9619294,"Govt.Hospital Thiruchuli,Virudhunagar TN., Virudunagar, VIRUDHUNAGAR, TAMIL NADU",Public,BLANK
8.79874,78.1356289,"Govt Hospital Ettayapuram, Tuticorin TN., Thoothukudi, TUTICORIN, TAMIL NADU",Public,BLANK
8.79874,78.1356289,"Govt Hospital Srivaikundam, Tuticorin TN., Thoothukudi, TUTICORIN, TAMIL NADU",Public,BLANK
11.0250228,77.1230599,"Govt. Hospital,sulur,Coimbatore TN., Coimbatore, COIMBATORE, TAMIL NADU",Public,BLANK
10.7586,79.1066,"Thanjavur College Hospital Surg Onco,Thanjavur TN., Thanjavur, THANJAVUR, TAMIL NADU",Public,BLANK
13.1275554,79.9104178,"Govt.Hospital Colposcopy,Poonamallee,TiruvallurDC., Thiruvallur, THIRUVALLUR, TAMIL NADU",Public,BLANK
9.9269839,78.1317569,"Govt. Rajaji Hospital, PMR, Madurai TN., Madurai, MADURAI, TAMIL NADU",Public,BLANK
13.0673164,80.2751216,"Govt.Omandurar Med Coll Dermatology,Chennai TN., Chennai, CHENNAI, TAMIL NADU",Public,BLANK
13.1044322,80.2835694,"Govt.Stanley Med Coll Hosp,Cardiology,Chennai DC., Chennai, CHENNAI, TAMIL NADU",Public,BLANK
13.0783427,80.2438901,"Govt.Omandhurar Med Coll, Invt Radio, Chennai TN., Chennai, CHENNAI, TAMIL NADU",Public,BLANK
11.009499,77.020918,"Govt CMC Radiology,Coimbatore DC., Coimbatore, COIMBATORE, TAMIL NADU",Public,BLANK
11.6566416,78.1543437,"Govt Mohan Kumaramangalam Radiology,Salem TN., Salem, SALEM, TAMIL NADU",Public,BLANK
10.7586,79.1066,"Thanjavur College Hospital RHEUMA,Thanjavur TN., Thanjavur, THANJAVUR, TAMIL NADU",Public,BLANK
10.7586,79.1066,"Thanjavur College Hospital MEDI ONCO,Thanjavur TN., Thanjavur, THANJAVUR, TAMIL NADU",Public,BLANK
9.9269839,78.1317569,"Govt. Rajaji Hospital.OG, Madurai DC., Madurai, MADURAI, TAMIL NADU",Public,BLANK
10.9151531,78.701116,"Govt Hospital Manachanallur. OG,Trichy DC., Tiruchirappalli, TIRUCHIRAPPALLI, TAMIL NADU",Public,BLANK
11.5807021,77.5853034,"Govt. Hospital,Anthiyur, Erode DC., Erode, ERODE, TAMIL NADU",Public,BLANK
11.339507,77.717884,"Govt. Hospital,Perundurai, Erode DC., Erode, ERODE, TAMIL NADU",Public,BLANK
11.339507,77.717884,"Govt. Hospital,Sathyamangalam, Erode DC., Erode, ERODE, TAMIL NADU",Public,BLANK
12.5280974,78.2185544,"Govt. Hospital, Uthangarai, Krishnagiri DC., Krishnagiri, KRISHNAGIRI, TAMIL NADU",Public,BLANK
11.028418,77.1340723,"Govt. Hospital,sulur,Coimbatore DC., Coimbatore, COIMBATORE, TAMIL NADU",Public,BLANK
13.1062709,80.2866738,"Govt. Stanley Medi College , PMR, Chennai TN., Chennai, CHENNAI, TAMIL NADU",Public,BLANK
13.0799717,80.2722928,"MMC PMR, Chennai,TN., Chennai, CHENNAI, TAMIL NADU",Public,BLANK
13.0783427,80.2438901,"Govt.Kilpauk Medical College PMR Chennai,TN., Chennai, CHENNAI, TAMIL NADU",Public,BLANK
13.0673164,80.2751216,"Govt.Omandurar Med Coll PMR,Chennai TN., Chennai, CHENNAI, TAMIL NADU",Public,BLANK
11.0286743,77.0239197,"Coimbatore Govt Medical College,PMR Coimbatore TN., Coimbatore, COIMBATORE, TAMIL NADU",Public,BLANK
11.6557795,78.1535394,"Govt Mohan Kumaramangalam Med Colleg,PMR Salem TN., Salem, SALEM, TAMIL NADU",Public,BLANK
9.9479972,77.4302308,"Govt. CHC, Veerapandi, Theni TN., Theni, THENI, TAMIL NADU",Public,BLANK
13.0970737,80.2454442,"GOVT.TB HOSPITAL OTTERI, BRONCHO, CHENNAI DC., Chennai, CHENNAI, TAMIL NADU",Public,BLANK
11.2169798,78.1686258,"DEIC, Namakkal TN., Namakkal, NAMAKKAL, TAMIL NADU",Public,BLANK
11.7566825,79.7592638,"Govt.Head Quarters Hospital,DEIC, Cuddalore TN., Cuddalore, CUDDALORE, TAMIL NADU",Public,BLANK
10.9541529,78.096251,"Govt Medical College and Hospital, DEIC, Karur TN., Karur, KARUR, TAMIL NADU",Public,BLANK
9.3636382,78.831878,"Govt.Head Quarters Hospital,DEIC, Ramanatha TN., Ramanathapuram, RAMANATHAPURAM, TAMIL NADU",Public,BLANK
10.7723989,79.8436261,"Govt.Head Quarters Hospital,DEIC ,Nagapattinam TN., Nagapattinam, NAGAPATTINAM, TAMIL NADU",Public,BLANK
9.837296,78.48585,"Sivagangai MC, DEIC, Sivagangai TN., Sivagangai, SIVAGANGA, TAMIL NADU",Public,BLANK
8.7117515,77.7508167,"Tirunelveli MC. DEIC, Tirunelveli TN., Tirunelveli, TIRUNELVELI, TAMIL NADU",Public,BLANK
9.9269839,78.1317569,"Govt. Rajaji Hospital. DEIC, Madurai TN., Madurai, MADURAI, TAMIL NADU",Public,BLANK
10.373697,78.8182032,"Govt Pudukottai MCH DEIC, Pudukottai TN., Pudukkottai, PUDUKKOTTAI, TAMIL NADU",Public,BLANK
10.7586,79.1066,"Thanjavur College Hospital DEIC,Thanjavur TN., Thanjavur, THANJAVUR, TAMIL NADU",Public,BLANK
11.0286743,77.0239197,"Coimbatore Govt Med. College,DEIC,Coimbatore TN., Coimbatore, COIMBATORE, TAMIL NADU",Public,BLANK
11.6715968,78.0675407,"Govt Mohan Kumara.Medical College, DEIC, Salem TN., Salem, SALEM, TAMIL NADU",Public,BLANK
11.339507,77.717884,"Govt.Head Quarters Hospital, DEIC, Erode TN., Erode, ERODE, TAMIL NADU",Public,BLANK
12.1226572,78.157512,"Govt. Dharmapuri Med. College,DEIC, Dharmapuri TN., Dharmapuri, DHARMAPURI, TAMIL NADU",Public,BLANK
11.3743885,76.7619796,"Govt.Head Quarters Hospital, DEIC,Nilgiris TN., Nilgiris, THE NILGIRIS, TAMIL NADU",Public,BLANK
12.8451821,79.1370598,"Govt. Medical College Hospital, DEIC, Vellore TN., Vellore, VELLORE, TAMIL NADU",Public,BLANK
12.5280974,78.2185544,"Govt.Head Quarters Hospital, DEIC,Krishnagiri TN., Krishnagiri, KRISHNAGIRI, TAMIL NADU",Public,BLANK
10.0888919,77.9767598,"Govt Hospital Vadipatti. OG,Madurai DC., Madurai, MADURAI, TAMIL NADU",Public,BLANK
13.0334291,80.2093443,"District Diff. abled welfare office,Chennai TN., Chennai, CHENNAI, TAMIL NADU",Public,BLANK
12.6688325,79.9742316,"District Diff.abled welfare office,Kanchipuram TN., Kancheepuram, KANCHIPURAM, TAMIL NADU",Public,BLANK
11.2124353,78.1639699,"District Diff.abled welfare office,Namakkal TN., Namakkal, NAMAKKAL, TAMIL NADU",Public,BLANK
13.1161771,79.9128382,"District Diff.abled welfare office,Tiruvallur TN., Thiruvallur, THIRUVALLUR, TAMIL NADU",Public,BLANK
13.0686924,80.2573041,"SRTC, DEIC, Chennai TN., Chennai, CHENNAI, TAMIL NADU",Public,BLANK
10.9338284,78.0883695,"Govt.DDWO,Karur TN., Karur, KARUR, TAMIL NADU",Public,BLANK
9.837296,78.48585,"Govt.DDWO,Sivagangai TN., Sivagangai, SIVAGANGA, TAMIL NADU",Public,BLANK
10.3862386,78.8076782,"Govt.DDWO,Pudukottai TN., Pudukkottai, PUDUKKOTTAI, TAMIL NADU",Public,BLANK
10.8116373,78.6775735,"Govt Hospital Thottiyam. OG,Trichy DC., Tiruchirappalli, TIRUCHIRAPPALLI, TAMIL NADU",Public,BLANK
10.8116373,78.6775735,"Govt Hospital Thuraiyur. OG,Trichy DC., Tiruchirappalli, TIRUCHIRAPPALLI, TAMIL NADU",Public,BLANK
12.6776173,79.98029,"Chengalpattu Medical College , PMR, KanchipuramTN., Kancheepuram, KANCHIPURAM, TAMIL NADU",Public,BLANK
13.0673164,80.2751216,"Govt.Super Spec Hospital,Omandurar Chennai DC., Chennai, CHENNAI, TAMIL NADU",Public,BLANK
8.7056586,77.7099047,"Govt Hospital Melapalayam.OG,Tirunelveli DC., Tirunelveli, TIRUNELVELI, TAMIL NADU",Public,BLANK
13.0348908,80.2090369,"Government Peripheral Hosp,KK Nagar,Chennai TN., Chennai, CHENNAI, TAMIL NADU",Public,BLANK
10.6042261,78.4378647,"Govt. HQ Hosp Manaparai,Trichy DC., Tiruchirappalli, TIRUCHIRAPPALLI, TAMIL NADU",Public,BLANK
11.3743885,76.7619796,"Govt.Head Quarters Hospital, Krsnaa, Nilgiris, DC., Nilgiris, THE NILGIRIS, TAMIL NADU",Public,BLANK
10.7586,79.1066,"Thanjavur College Hospital PMR,Thanjavur TN., Thanjavur, THANJAVUR, TAMIL NADU",Public,BLANK
10.409147,78.8472425,"Govt Hospital Annavasal.OG,Pudukottai DC., Pudukkottai, PUDUKKOTTAI, TAMIL NADU",Public,BLANK
10.9042747,76.9587792,"Govt. Hospital, Madukkarai, Coimbatore TN., Government Hospital, Madukkarai Market, CoimbatoreCoimbatore, COIMBATORE, TAMIL NADU",Public,BLANK
11.4212586,76.8614513,"Govt. Hospital, Kotagiri, Nilgiris TN., KOTAGIRI NILGIRISNilgiris, THE NILGIRIS, TAMIL NADU",Public,BLANK
11.0316118,76.8879046,"Govt. Hospital, Thondamuthur, Coimbatore TN., GOVT HOSPITAL, THONDAMUTHURCoimbatore, COIMBATORE, TAMIL NADU",Public,BLANK
10.9954383,76.9701545,"Govt. Hospital,Periyanaickenpalayam,Coimbatore TN., GOVERNMENT HOSPITAL PERIYANAICKENPALAYAMCoimbatore, COIMBATORE, TAMIL NADU",Public,BLANK
11.0002385,76.9715681,"Govt CMC Cardiology,Coimbatore DC., Coimbatore, COIMBATORE, TAMIL NADU",Public,BLANK
13.1154376,80.2235917,"Government Peripheral Hosp,Periyar Ngr,Chennai TN., Chennai, CHENNAI, TAMIL NADU",Public,BLANK
13.1276504,79.9109781,"Govt Hospital, Uthukottai, Tiruvallur TN., Thiruvallur, THIRUVALLUR, TAMIL NADU",Public,BLANK
12.2742863,79.0790996,"Govt Hospital, Chengam, Tiruvannamalai TN., Tiruvannamalai, TIRUVANNAMALAI, TAMIL NADU",Public,BLANK
13.1066208,80.2950621,"CCH, Royapuram, Chennai TN., Chennai, CHENNAI, TAMIL NADU",Public,BLANK
13.1216137,80.2310142,"CCH, TVK Nagar, Chennai TN., Chennai, CHENNAI, TAMIL NADU",Public,BLANK
13.0973417,80.2413189,"CCH, Ayanavaram, Chennai TN., Chennai, CHENNAI, TAMIL NADU",Public,BLANK
13.0430452,80.2486854,"CCH, Teynampet, Chennai TN., Chennai, CHENNAI, TAMIL NADU",Public,BLANK
13.0208577,80.2258712,"CCH, Saidapet, Chennai TN., Chennai, CHENNAI, TAMIL NADU",Public,BLANK
13.1289399,80.2931039,"Communicable Disease Hos,Tondiarpet, Chennai TN., Chennai, CHENNAI, TAMIL NADU",Public,BLANK
10.6042996,78.5401913,"Govt Hospital Viralimalai, Pudukkotai TN., Pudukkottai, PUDUKKOTTAI, TAMIL NADU",Public,BLANK
9.837296,78.48585,"Govt Hospital Thiruppuvanam, Sivagangai TN., Sivagangai, SIVAGANGA, TAMIL NADU",Public,BLANK
9.863157,78.4903615,"Govt Hospital Singampunari, Sivagangai TN., Sivagangai, SIVAGANGA, TAMIL NADU",Public,BLANK
10.7855379,79.1365965,"Govt Hospital Papanasam, Thanjavur TN., Thanjavur, THANJAVUR, TAMIL NADU",Public,BLANK
10.3794048,78.8218912,"Govt Pudukottai MCH. Cardiology, Pudukottai TN., Pudukkottai, PUDUKKOTTAI, TAMIL NADU",Public,BLANK
10.373697,78.8182032,"Govt Pudukottai MCH. Psychiatry, Pudukottai TN., Pudukkottai, PUDUKKOTTAI, TAMIL NADU",Public,BLANK
13.0701638,80.2745838,"Govt.Super Spl Anasthesia,Omandur Chennai TN., Chennai, CHENNAI, TAMIL NADU",Public,BLANK
13.0701638,80.2745838,"Govt.Super Spl Surg Onco,Omandur Chennai TN., Chennai, CHENNAI, TAMIL NADU",Public,BLANK
10.0061925,77.5536939,"Theni Govt. Med Col and Hsp, Anesthesia, Theni TN., Theni, THENI, TAMIL NADU",Public,BLANK
10.373697,78.8182032,"Govt Pudukottai MCH, OG, Pudukottai DC., Pudukkottai, PUDUKKOTTAI, TAMIL NADU",Public,BLANK
